圖片檔名,偵測到牙齒總數,box信心度,使用的conf門檻,IoU_vs舊GT框,A_x_原圖,A_y_原圖,B_x_原圖,B_y_原圖,A點信心度,B點信心度
001_jpg.rf.03a31d32c76ad0190046d85d172d47a8.jpg,2,0.8768372535705566,0.15,0.907,728.5598754882812,894.203369140625,667.728515625,99.1463623046875,0.9741000533103943,0.9779677391052246
002_jpg.rf.d5faf51a853d609116b1525c27a0392f.jpg,2,0.8830408453941345,0.15,0.896,381.7893981933594,1180.7796630859375,452.0792236328125,484.4733581542969,0.9759435057640076,0.9680560231208801
003_jpg.rf.a31c078f0556f77ab30246cc2916b372.jpg,3,0.8411520719528198,0.15,0.805,599.7540893554688,1280.0,579.9910888671875,184.25115966796875,0.9858879446983337,0.9908878803253174
004_jpg.rf.0b42a236baeb1f644b5f26d18058bdb0.jpg,3,0.879056453704834,0.15,0.91,776.8588256835938,463.497802734375,881.5215454101562,1136.8359375,0.9795158505439758,0.9819009900093079
005_jpg.rf.8bc29d496b6fdd86b525b8ebc9b20046.jpg,2,0.9019628167152405,0.15,0.854,640.3043823242188,1104.2806396484375,488.1240234375,320.3973083496094,0.9844398498535156,0.9675731658935547
006_jpg.rf.eb96c2293c79c85b54c52caffcc55e16.jpg,3,0.8510474562644958,0.15,0.833,700.0945434570312,1167.3436279296875,610.7324829101562,159.6529541015625,0.9508970975875854,0.9816265106201172
007_jpg.rf.e24bee6503119dbfd99ebc0061731e38.jpg,3,0.8494383692741394,0.15,0.858,580.9818725585938,1280.0,451.5707092285156,49.384765625,0.9751179218292236,0.8646886944770813
008_jpg.rf.f23554dcb86c2b7e7aacab563ef7372b.jpg,3,0.8763048052787781,0.15,0.75,630.3743896484375,1004.2230224609375,604.7910766601562,329.9525451660156,0.990842342376709,0.9531359672546387
009_jpg.rf.e33db8a91463e24851d4d7a6897d4b71.jpg,3,0.46738898754119873,0.15,0.86,649.3199462890625,1151.51025390625,715.6264038085938,420.4574890136719,0.7326364517211914,0.9378937482833862
010_jpg.rf.e0c6d70754837121670c4e801b233d42.jpg,3,0.8767754435539246,0.15,0.935,386.0081787109375,301.168212890625,501.9516296386719,887.705322265625,0.9819591641426086,0.9899947643280029
011_jpg.rf.35842d49ed63fff87cb5a0667af46aee.jpg,2,0.8490394353866577,0.15,0.844,648.5511474609375,1280.0,531.7789306640625,180.31524658203125,0.9485787153244019,0.9770081043243408
012_jpg.rf.fa9837bd46cddb121cb377150a2cce3c.jpg,2,0.8742800951004028,0.15,0.894,934.0084838867188,1052.9556884765625,746.7203369140625,285.5899353027344,0.9786058068275452,0.9505179524421692
013_jpg.rf.8f21a62134923cd3bbdc500dc41d137b.jpg,2,0.8841957449913025,0.15,0.926,557.3342895507812,1168.93310546875,489.6919860839844,208.03643798828125,0.9753823280334473,0.9818788170814514
014_jpg.rf.0cfbd1a4d6ff4cd0ed4cb1bf7dfa9c7c.jpg,3,0.8897978067398071,0.15,0.803,566.1729736328125,64.55804443359375,699.9773559570312,836.3074951171875,0.9868505001068115,0.9920738935470581
015_jpg.rf.1b9223c5e1999af8d99344be30ca1561.jpg,3,0.8820538520812988,0.15,0.867,620.8134155273438,148.38754272460938,712.824462890625,908.1405029296875,0.9805072546005249,0.9859128594398499
016_jpg.rf.5ecdd09f5a9abb3d2d7684c020bc3a7c.jpg,4,0.8760265707969666,0.15,0.767,635.6595458984375,266.97900390625,766.0210571289062,971.8619995117188,0.9671047925949097,0.9904019236564636
017_jpg.rf.800e6e6a06af29ed0cd644c289f5590b.jpg,1,0.8398051857948303,0.15,0.871,464.6928405761719,1257.139404296875,480.9949951171875,231.0379638671875,0.9853044152259827,0.9881038069725037
018_jpg.rf.4e757b98688bd1347c4bad7ee090ce17.jpg,3,0.8840144872665405,0.15,0.889,694.2537841796875,1173.445068359375,580.1309204101562,322.7588806152344,0.987900972366333,0.9746761918067932
019_jpg.rf.7e8dc2ab66db10dc776833fa9ef6fc0d.jpg,2,0.8318504691123962,0.15,0.888,814.819580078125,1280.0,776.6822509765625,132.5499267578125,0.9656972289085388,0.9884588122367859
020_jpg.rf.1f9fb195643b70333ad9d63ad77ffeec.jpg,3,0.8864912390708923,0.15,0.941,487.7599792480469,1143.3597412109375,499.2087707519531,520.2672119140625,0.9887642860412598,0.9738417863845825
021_jpg.rf.e30b2c65f4d2d972f9dc3e3f715a546b.jpg,2,0.8727741241455078,0.15,0.877,639.51806640625,1263.6995849609375,667.8572387695312,422.63037109375,0.9910904169082642,0.9850249290466309
022_jpg.rf.e01e79cad2e3ad7f2ccf081146da4e27.jpg,3,0.9035789370536804,0.15,0.86,490.06915283203125,1236.108154296875,529.68701171875,313.7135314941406,0.9905014038085938,0.9864681959152222
023_jpg.rf.fe1db156970b53ad9c41c422d68a6218.jpg,2,0.8839749693870544,0.15,0.892,584.3115234375,1171.479736328125,588.8858032226562,422.3583679199219,0.9837480187416077,0.9866873621940613
024_jpg.rf.ae35979c01561a7f0106f74bec6eafcb.jpg,2,0.9015399813652039,0.15,0.811,886.5752563476562,1153.1690673828125,846.8919067382812,387.08807373046875,0.9866242408752441,0.9865650534629822
025_jpg.rf.4d671849dfc80903ecd921d75682b604.jpg,3,0.8650970458984375,0.15,0.88,355.8118896484375,275.7900390625,587.6583251953125,1025.11328125,0.9646850824356079,0.9629929065704346
026_jpg.rf.033a01a968e2d80a5eb6f6ceeafcdaf7.jpg,3,0.8905991911888123,0.15,0.887,769.1021728515625,1048.6510009765625,653.15576171875,201.1007080078125,0.9816970229148865,0.9791624546051025
027_jpg.rf.72419ebb26d8c503efe00763a9c30d9c.jpg,2,0.8767386078834534,0.15,0.856,487.414306640625,1164.560302734375,516.4577026367188,388.734130859375,0.9471552968025208,0.9782024025917053
028_jpg.rf.09e34e1f2d036ef54156a0ab66e1068e.jpg,2,0.9053657054901123,0.15,0.907,793.6279907226562,1181.156494140625,766.4640502929688,410.0509338378906,0.9909492135047913,0.9716587662696838
029_jpg.rf.bbd4c02a08752a88ec42e98dfd0b887c.jpg,2,0.8821154832839966,0.15,0.933,510.3434753417969,1113.8642578125,541.4325561523438,481.2633361816406,0.9893966913223267,0.9768393635749817
030_jpg.rf.c85444952d482cff241717c46e61d48b.jpg,2,0.8787561655044556,0.15,0.944,690.4913330078125,1126.27490234375,642.8427734375,206.40936279296875,0.9774706363677979,0.9480637311935425
