圖片檔名,偵測到牙齒總數,box信心度,使用的conf門檻,IoU_vs舊GT框,A_x_原圖,A_y_原圖,B_x_原圖,B_y_原圖,A點信心度,B點信心度
001_jpg.rf.4c9b567ff4deaebc95dfe818620028ba.jpg,3,0.8892608284950256,0.15,0.913,385.2655029296875,456.22540283203125,335.6122741699219,60.97239685058594,0.9711393117904663,0.9512181282043457
002_jpg.rf.e7a3fcb45d83e3a2dd6afbe241bd1d73.jpg,2,0.8782095909118652,0.15,0.91,190.83248901367188,606.3898315429688,249.4072265625,227.8890838623047,0.9490678906440735,0.9671160578727722
003_jpg.rf.1f6d62636a99328020108bb78ef3c835.jpg,3,0.8884744644165039,0.15,0.848,310.57293701171875,607.935302734375,312.2351379394531,113.33767700195312,0.9346480965614319,0.9638479948043823
004_jpg.rf.4013d1526ae79399b0311b45cce6dc49.jpg,3,0.8899648785591125,0.15,0.853,379.3493347167969,221.75918579101562,437.229736328125,590.09326171875,0.9175723791122437,0.9214291572570801
005_jpg.rf.db41c76a1a0f67c029e07def41fa7e71.jpg,3,0.8629419803619385,0.15,0.821,319.27410888671875,602.2305908203125,236.142333984375,150.01431274414062,0.9449656009674072,0.9470058083534241
006_jpg.rf.d226f3637e96179b1db115d31f983def.jpg,3,0.8994356989860535,0.15,0.9,354.4612731933594,559.0183715820312,344.0668640136719,111.03030395507812,0.9516756534576416,0.9799807667732239
007_jpg.rf.700d0bf10fa8fd648835e0074572e5d8.jpg,3,0.8789547681808472,0.15,0.896,307.2179870605469,598.0673828125,242.56781005859375,87.92474365234375,0.9079001545906067,0.957444429397583
008_jpg.rf.5812b75fe38ce91b0ecc6190e59be8c3.jpg,3,0.868922233581543,0.15,0.878,338.0218811035156,511.0291748046875,295.10382080078125,158.64939880371094,0.9671534299850464,0.9783182144165039
009_jpg.rf.8bab93b7d56749aa98648bdd1ca7afdb.jpg,3,0.8734962344169617,0.15,0.886,332.2541809082031,618.4327392578125,390.0625,192.2421875,0.8974334001541138,0.9683401584625244
010_jpg.rf.548a6fc07e0dd15ce1fb1c2efc5af9fa.jpg,3,0.8958874344825745,0.15,0.897,205.63465881347656,149.27810668945312,240.35353088378906,440.24749755859375,0.9521323442459106,0.9535289406776428
011_jpg.rf.31dfe6cf21e941713e13d48e451b5b34.jpg,2,0.9030472040176392,0.15,0.923,334.2928161621094,622.6444091796875,277.00396728515625,101.63577270507812,0.9603527188301086,0.9802876710891724
012_jpg.rf.1c49f445f9a076103a044e4d7ec4cbba.jpg,2,0.8957650065422058,0.15,0.955,501.6631164550781,533.784912109375,375.67816162109375,148.4267578125,0.9891073107719421,0.9611430764198303
013_jpg.rf.5aa0c8322ac4e403fc96ddf0b299a532.jpg,2,0.8925595879554749,0.15,0.926,315.0259704589844,564.0202026367188,253.35299682617188,153.0157470703125,0.9487155079841614,0.9497977495193481
014_jpg.rf.3c9e80b37f0a897edf939f5b2a539ad8.jpg,3,0.8867862820625305,0.15,0.883,268.24786376953125,33.40589904785156,342.2570495605469,395.02435302734375,0.9352542757987976,0.9680873155593872
015_jpg.rf.94b4a7961d4eac445d4907eb273a8c9c.jpg,3,0.8726565837860107,0.15,0.962,300.0672912597656,76.68692016601562,346.0345458984375,455.81011962890625,0.9273439645767212,0.940168559551239
016_jpg.rf.7ab63b1fd0e68335acee897bc3b0a865.jpg,4,0.8873748183250427,0.15,0.826,331.07940673828125,132.6122589111328,377.472900390625,491.7166748046875,0.9373087882995605,0.9582444429397583
017_jpg.rf.f41244d846f5acefd512d3fe33b1f7c7.jpg,1,0.774685263633728,0.15,0.89,229.14271545410156,591.3341674804688,240.95547485351562,134.4700927734375,0.9230051636695862,0.9697304964065552
018_jpg.rf.22c1355b4bd4dc78157bf7cb3b88bd48.jpg,3,0.909909725189209,0.15,0.96,357.3902587890625,588.2720947265625,303.8747253417969,168.91961669921875,0.9595213532447815,0.9615197777748108
019_jpg.rf.5b1215807086f746eeb6c3f30bedcbee.jpg,2,0.8846638202667236,0.15,0.913,399.5357971191406,607.9532470703125,415.2517395019531,136.40042114257812,0.9141529202461243,0.9827260971069336
020_jpg.rf.6f3df25507befe53cc2fe1e6839d320a.jpg,3,0.8889424800872803,0.15,0.935,247.53170776367188,572.5491943359375,245.3260955810547,263.2792053222656,0.9485011696815491,0.9751808643341064
021_jpg.rf.8b63d0945baeef56e60cbc002150e4bb.jpg,3,0.8773171305656433,0.15,0.929,335.0041809082031,627.7828369140625,331.1690979003906,188.45413208007812,0.9282881021499634,0.9506708979606628
