圖片檔名,偵測到牙齒總數,box信心度,使用的conf門檻,IoU_vs舊GT框,A_x_原圖,A_y_原圖,B_x_原圖,B_y_原圖,A點信心度,B點信心度
001_jpg.rf.03a31d32c76ad0190046d85d172d47a8.jpg,3,0.8401588201522827,0.15,0.857,742.34423828125,955.736572265625,729.5729370117188,98.71426391601562,0.9691436290740967,0.9710133075714111
002_jpg.rf.d5faf51a853d609116b1525c27a0392f.jpg,2,0.8599530458450317,0.15,0.893,427.6272277832031,1214.1787109375,434.5308837890625,474.2801818847656,0.9673888683319092,0.9616168737411499
003_jpg.rf.a31c078f0556f77ab30246cc2916b372.jpg,3,0.7737556099891663,0.15,0.825,621.052001953125,1144.4100341796875,596.43505859375,256.31683349609375,0.973490297794342,0.9695653915405273
004_jpg.rf.0b42a236baeb1f644b5f26d18058bdb0.jpg,3,0.8617077469825745,0.15,0.93,769.42529296875,479.409912109375,912.94921875,1163.1669921875,0.9762510657310486,0.9838983416557312
005_jpg.rf.8bc29d496b6fdd86b525b8ebc9b20046.jpg,3,0.8477073311805725,0.15,0.87,608.7322387695312,1138.60205078125,553.4183349609375,277.7369689941406,0.9647791385650635,0.9060783386230469
006_jpg.rf.eb96c2293c79c85b54c52caffcc55e16.jpg,3,0.8217888474464417,0.15,0.935,682.770263671875,1102.4259033203125,669.4351196289062,184.04397583007812,0.97989422082901,0.9740429520606995
007_jpg.rf.e24bee6503119dbfd99ebc0061731e38.jpg,3,0.6299896240234375,0.15,0.834,580.2186279296875,1167.701171875,489.380615234375,187.54974365234375,0.970349133014679,0.9651823043823242
008_jpg.rf.f23554dcb86c2b7e7aacab563ef7372b.jpg,2,0.6087706685066223,0.15,0.697,620.7429809570312,1025.599365234375,606.1541137695312,297.337890625,0.9447192549705505,0.9523227214813232
009_jpg.rf.e33db8a91463e24851d4d7a6897d4b71.jpg,3,0.48496508598327637,0.15,0.873,717.8744506835938,1163.099609375,741.634765625,468.670166015625,0.8433196544647217,0.9506603479385376
010_jpg.rf.e0c6d70754837121670c4e801b233d42.jpg,3,0.8477181196212769,0.15,0.881,400.4994201660156,265.77581787109375,460.5902404785156,875.9864501953125,0.9694138765335083,0.9923511147499084
011_jpg.rf.35842d49ed63fff87cb5a0667af46aee.jpg,2,0.7592257857322693,0.15,0.816,615.6784057617188,1147.50927734375,580.8346557617188,222.06903076171875,0.9708150625228882,0.9719692468643188
012_jpg.rf.fa9837bd46cddb121cb377150a2cce3c.jpg,2,0.8032348155975342,0.15,0.892,909.3236083984375,1069.0958251953125,875.0038452148438,333.68695068359375,0.9590104222297668,0.8819748163223267
013_jpg.rf.8f21a62134923cd3bbdc500dc41d137b.jpg,2,0.778644859790802,0.15,0.866,609.54638671875,1152.8111572265625,500.6236572265625,300.7869873046875,0.9839556813240051,0.9152583479881287
014_jpg.rf.0cfbd1a4d6ff4cd0ed4cb1bf7dfa9c7c.jpg,3,0.8452644944190979,0.15,0.824,537.2614135742188,101.35333251953125,680.7413330078125,795.3187255859375,0.8583858013153076,0.9896829128265381
015_jpg.rf.1b9223c5e1999af8d99344be30ca1561.jpg,3,0.414603590965271,0.15,0.874,627.31689453125,181.21658325195312,731.0799560546875,860.0064086914062,0.9154808521270752,0.9163623452186584
016_jpg.rf.5ecdd09f5a9abb3d2d7684c020bc3a7c.jpg,4,0.8364931344985962,0.15,0.788,690.3740234375,243.90704345703125,748.1248168945312,968.6002197265625,0.9582344889640808,0.9875074028968811
017_jpg.rf.800e6e6a06af29ed0cd644c289f5590b.jpg,1,0.10841021686792374,0.05,0.82,504.076416015625,1107.6207275390625,511.9730529785156,450.8040466308594,0.888090968132019,0.9463722109794617
018_jpg.rf.4e757b98688bd1347c4bad7ee090ce17.jpg,3,0.7174071073532104,0.15,0.953,702.1435546875,1230.4598388671875,624.7860107421875,302.68914794921875,0.9805958271026611,0.9350741505622864
019_jpg.rf.7e8dc2ab66db10dc776833fa9ef6fc0d.jpg,2,0.7909278869628906,0.15,0.862,835.6839599609375,1182.2762451171875,849.2748413085938,369.1769104003906,0.9374913573265076,0.9790925979614258
020_jpg.rf.1f9fb195643b70333ad9d63ad77ffeec.jpg,2,0.8555971384048462,0.15,0.937,527.6316528320312,1173.3759765625,518.1273803710938,480.6330261230469,0.9798984527587891,0.9527826309204102
021_jpg.rf.e30b2c65f4d2d972f9dc3e3f715a546b.jpg,3,0.7855340242385864,0.15,0.945,693.9932861328125,1239.9573974609375,670.0029296875,407.58514404296875,0.9477370381355286,0.9545460343360901
022_jpg.rf.e01e79cad2e3ad7f2ccf081146da4e27.jpg,2,0.7493900060653687,0.15,0.886,512.811767578125,1192.7568359375,518.091064453125,316.417724609375,0.9564626812934875,0.9811391234397888
023_jpg.rf.fe1db156970b53ad9c41c422d68a6218.jpg,3,0.8421121835708618,0.15,0.883,605.6566772460938,1207.0206298828125,597.0220947265625,376.248046875,0.9523932337760925,0.9717706441879272
